date,product_id,warehouse_id,strategy,demand,inbound_units,actual_outbound,inventory_level,unmet_demand,stockout_flag
2024-03-19,P012,WH1,Hybrid B,7,0,7,50,0,False
2024-03-19,P013,WH1,Hybrid B,4,0,4,67,0,False
2024-03-19,P014,WH1,Hybrid B,8,0,8,43,0,False
2024-03-19,P015,WH1,Hybrid B,1,0,1,48,0,False
2024-03-20,P001,WH1,Hybrid B,17,0,17,97,0,False
2024-03-20,P002,WH1,Hybrid B,22,0,22,203,0,False
2024-03-20,P003,WH1,Hybrid B,13,0,13,158,0,False
2024-03-20,P004,WH1,Hybrid B,25,0,25,79,0,False
2024-03-20,P005,WH1,Hybrid B,17,0,17,174,0,False
2024-03-20,P006,WH1,Hybrid B,6,0,6,80,0,False
2024-03-20,P007,WH1,Hybrid B,5,0,5,37,0,False
2024-03-20,P008,WH1,Hybrid B,6,0,6,48,0,False
2024-03-20,P009,WH1,Hybrid B,9,0,9,72,0,False
2024-03-20,P010,WH1,Hybrid B,13,0,13,50,0,False
2024-03-20,P011,WH1,Hybrid B,1,0,1,23,0,False
2024-03-20,P012,WH1,Hybrid B,0,0,0,50,0,False
2024-03-20,P013,WH1,Hybrid B,0,0,0,67,0,False
2024-03-20,P014,WH1,Hybrid B,3,0,3,40,0,False
2024-03-20,P015,WH1,Hybrid B,2,0,2,46,0,False
2024-03-21,P001,WH1,Hybrid B,28,0,28,69,0,False
2024-03-21,P002,WH1,Hybrid B,13,0,13,190,0,False
2024-03-21,P003,WH1,Hybrid B,10,0,10,148,0,False
2024-03-21,P004,WH1,Hybrid B,24,0,24,55,0,False
2024-03-21,P005,WH1,Hybrid B,25,0,25,149,0,False
2024-03-21,P006,WH1,Hybrid B,7,0,7,73,0,False
2024-03-21,P007,WH1,Hybrid B,16,0,16,21,0,False
2024-03-21,P008,WH1,Hybrid B,15,0,15,33,0,False
2024-03-21,P009,WH1,Hybrid B,4,0,4,68,0,False
2024-03-21,P010,WH1,Hybrid B,1,0,1,49,0,False
2024-03-21,P011,WH1,Hybrid B,2,0,2,21,0,False
2024-03-21,P012,WH1,Hybrid B,4,0,4,46,0,False
2024-03-21,P013,WH1,Hybrid B,0,0,0,67,0,False
2024-03-21,P014,WH1,Hybrid B,2,0,2,38,0,False
2024-03-21,P015,WH1,Hybrid B,9,0,9,37,0,False
2024-03-22,P001,WH1,Hybrid B,17,0,17,52,0,False
2024-03-22,P002,WH1,Hybrid B,21,0,21,169,0,False
2024-03-22,P003,WH1,Hybrid B,8,0,8,140,0,False
2024-03-22,P004,WH1,Hybrid B,23,0,23,32,0,False
2024-03-22,P005,WH1,Hybrid B,22,0,22,127,0,False
2024-03-22,P006,WH1,Hybrid B,8,0,8,65,0,False
2024-03-22,P007,WH1,Hybrid B,6,0,6,15,0,False
2024-03-22,P008,WH1,Hybrid B,5,0,5,28,0,False
2024-03-22,P009,WH1,Hybrid B,4,0,4,64,0,False
2024-03-22,P010,WH1,Hybrid B,11,0,11,38,0,False
2024-03-22,P011,WH1,Hybrid B,0,0,0,21,0,False
2024-03-22,P012,WH1,Hybrid B,7,0,7,39,0,False
2024-03-22,P013,WH1,Hybrid B,0,0,0,67,0,False
2024-03-22,P014,WH1,Hybrid B,1,0,1,37,0,False
2024-03-22,P015,WH1,Hybrid B,8,0,8,29,0,False
2024-03-23,P001,WH1,Hybrid B,18,0,18,34,0,False
2024-03-23,P002,WH1,Hybrid B,19,0,19,150,0,False
2024-03-23,P003,WH1,Hybrid B,4,0,4,136,0,False
2024-03-23,P004,WH1,Hybrid B,15,250,15,267,0,False
2024-03-23,P005,WH1,Hybrid B,0,0,0,127,0,False
2024-03-23,P006,WH1,Hybrid B,9,0,9,56,0,False
2024-03-23,P007,WH1,Hybrid B,8,0,8,7,0,False
2024-03-23,P008,WH1,Hybrid B,5,0,5,23,0,False
2024-03-23,P009,WH1,Hybrid B,0,0,0,64,0,False
2024-03-23,P010,WH1,Hybrid B,4,0,4,34,0,False
2024-03-23,P011,WH1,Hybrid B,3,0,3,18,0,False
2024-03-23,P012,WH1,Hybrid B,3,0,3,36,0,False
2024-03-23,P013,WH1,Hybrid B,1,0,1,66,0,False
2024-03-23,P014,WH1,Hybrid B,6,0,6,31,0,False
2024-03-23,P015,WH1,Hybrid B,5,0,5,24,0,False
2024-03-24,P001,WH1,Hybrid B,17,250,17,267,0,False
2024-03-24,P002,WH1,Hybrid B,20,0,20,130,0,False
2024-03-24,P003,WH1,Hybrid B,1,0,1,135,0,False
2024-03-24,P004,WH1,Hybrid B,28,0,28,239,0,False
2024-03-24,P005,WH1,Hybrid B,4,0,4,123,0,False
2024-03-24,P006,WH1,Hybrid B,4,0,4,52,0,False
2024-03-24,P007,WH1,Hybrid B,9,0,7,0,2,True
2024-03-24,P008,WH1,Hybrid B,8,0,8,15,0,False
2024-03-24,P009,WH1,Hybrid B,5,0,5,59,0,False
2024-03-24,P010,WH1,Hybrid B,9,0,9,25,0,False
2024-03-24,P011,WH1,Hybrid B,5,0,5,13,0,False
2024-03-24,P012,WH1,Hybrid B,3,0,3,33,0,False
2024-03-24,P013,WH1,Hybrid B,1,0,1,65,0,False
2024-03-24,P014,WH1,Hybrid B,3,0,3,28,0,False
2024-03-24,P015,WH1,Hybrid B,3,0,3,21,0,False
2024-03-25,P001,WH1,Hybrid B,13,0,13,254,0,False
2024-03-25,P002,WH1,Hybrid B,11,0,11,119,0,False
2024-03-25,P003,WH1,Hybrid B,11,0,11,124,0,False
2024-03-25,P004,WH1,Hybrid B,8,0,8,231,0,False
2024-03-25,P005,WH1,Hybrid B,13,0,13,110,0,False
2024-03-25,P006,WH1,Hybrid B,2,50,2,100,0,False
2024-03-25,P007,WH1,Hybrid B,10,80,10,70,0,False
2024-03-25,P008,WH1,Hybrid B,3,60,3,72,0,False
2024-03-25,P009,WH1,Hybrid B,8,60,8,111,0,False
2024-03-25,P010,WH1,Hybrid B,0,70,0,95,0,False
2024-03-25,P011,WH1,Hybrid B,4,30,4,39,0,False
2024-03-25,P012,WH1,Hybrid B,6,50,6,77,0,False
2024-03-25,P013,WH1,Hybrid B,3,0,3,62,0,False
2024-03-25,P014,WH1,Hybrid B,1,30,1,57,0,False
2024-03-25,P015,WH1,Hybrid B,2,30,2,49,0,False
2024-03-26,P001,WH1,Hybrid B,12,0,12,242,0,False
2024-03-26,P002,WH1,Hybrid B,4,0,4,115,0,False
2024-03-26,P003,WH1,Hybrid B,0,0,0,124,0,False
2024-03-26,P004,WH1,Hybrid B,11,0,11,220,0,False
2024-03-26,P005,WH1,Hybrid B,12,0,12,98,0,False
2024-03-26,P006,WH1,Hybrid B,7,0,7,93,0,False
2024-03-26,P007,WH1,Hybrid B,1,0,1,69,0,False
2024-03-26,P008,WH1,Hybrid B,9,0,9,63,0,False
2024-03-26,P009,WH1,Hybrid B,1,0,1,110,0,False
2024-03-26,P010,WH1,Hybrid B,8,0,8,87,0,False
2024-03-26,P011,WH1,Hybrid B,0,0,0,39,0,False
2024-03-26,P012,WH1,Hybrid B,11,0,11,66,0,False
2024-03-26,P013,WH1,Hybrid B,0,0,0,62,0,False
2024-03-26,P014,WH1,Hybrid B,4,0,4,53,0,False
2024-03-26,P015,WH1,Hybrid B,2,0,2,47,0,False
2024-03-27,P001,WH1,Hybrid B,5,0,5,237,0,False
2024-03-27,P002,WH1,Hybrid B,0,0,0,115,0,False
2024-03-27,P003,WH1,Hybrid B,11,0,11,113,0,False
2024-03-27,P004,WH1,Hybrid B,15,0,15,205,0,False
2024-03-27,P005,WH1,Hybrid B,17,0,17,81,0,False
2024-03-27,P006,WH1,Hybrid B,4,0,4,89,0,False
2024-03-27,P007,WH1,Hybrid B,1,0,1,68,0,False
2024-03-27,P008,WH1,Hybrid B,11,0,11,52,0,False
2024-03-27,P009,WH1,Hybrid B,7,0,7,103,0,False
2024-03-27,P010,WH1,Hybrid B,8,0,8,79,0,False
2024-03-27,P011,WH1,Hybrid B,5,0,5,34,0,False
2024-03-27,P012,WH1,Hybrid B,11,0,11,55,0,False
2024-03-27,P013,WH1,Hybrid B,0,0,0,62,0,False
2024-03-27,P014,WH1,Hybrid B,0,0,0,53,0,False
2024-03-27,P015,WH1,Hybrid B,7,0,7,40,0,False
2024-03-28,P001,WH1,Hybrid B,11,0,11,226,0,False
2024-03-28,P002,WH1,Hybrid B,9,0,9,106,0,False
2024-03-28,P003,WH1,Hybrid B,16,0,16,97,0,False
2024-03-28,P004,WH1,Hybrid B,18,0,18,187,0,False
2024-03-28,P005,WH1,Hybrid B,0,0,0,81,0,False
2024-03-28,P006,WH1,Hybrid B,1,0,1,88,0,False
2024-03-28,P007,WH1,Hybrid B,6,0,6,62,0,False
2024-03-28,P008,WH1,Hybrid B,1,0,1,51,0,False
2024-03-28,P009,WH1,Hybrid B,17,0,17,86,0,False
2024-03-28,P010,WH1,Hybrid B,9,0,9,70,0,False
2024-03-28,P011,WH1,Hybrid B,0,0,0,34,0,False
2024-03-28,P012,WH1,Hybrid B,0,0,0,55,0,False
2024-03-28,P013,WH1,Hybrid B,1,0,1,61,0,False
2024-03-28,P014,WH1,Hybrid B,3,0,3,50,0,False
2024-03-28,P015,WH1,Hybrid B,5,0,5,35,0,False
2024-03-29,P001,WH1,Hybrid B,25,0,25,201,0,False
2024-03-29,P002,WH1,Hybrid B,12,0,12,94,0,False
2024-03-29,P003,WH1,Hybrid B,28,0,28,69,0,False
2024-03-29,P004,WH1,Hybrid B,17,0,17,170,0,False
2024-03-29,P005,WH1,Hybrid B,7,0,7,74,0,False
2024-03-29,P006,WH1,Hybrid B,6,0,6,82,0,False
2024-03-29,P007,WH1,Hybrid B,6,0,6,56,0,False
2024-03-29,P008,WH1,Hybrid B,7,0,7,44,0,False
2024-03-29,P009,WH1,Hybrid B,3,0,3,83,0,False
2024-03-29,P010,WH1,Hybrid B,2,0,2,68,0,False
2024-03-29,P011,WH1,Hybrid B,11,0,11,23,0,False
2024-03-29,P012,WH1,Hybrid B,1,0,1,54,0,False
2024-03-29,P013,WH1,Hybrid B,1,0,1,60,0,False
2024-03-29,P014,WH1,Hybrid B,0,0,0,50,0,False
2024-03-29,P015,WH1,Hybrid B,4,0,4,31,0,False
2024-03-30,P001,WH1,Hybrid B,29,0,29,172,0,False
2024-03-30,P002,WH1,Hybrid B,14,0,14,80,0,False
2024-03-30,P003,WH1,Hybrid B,7,0,7,62,0,False
2024-03-30,P004,WH1,Hybrid B,20,0,20,150,0,False
2024-03-30,P005,WH1,Hybrid B,0,250,0,324,0,False
2024-03-30,P006,WH1,Hybrid B,7,0,7,75,0,False
2024-03-30,P007,WH1,Hybrid B,14,0,14,42,0,False
2024-03-30,P008,WH1,Hybrid B,6,0,6,38,0,False
2024-03-30,P009,WH1,Hybrid B,6,0,6,77,0,False
2024-03-30,P010,WH1,Hybrid B,6,0,6,62,0,False
2024-03-30,P011,WH1,Hybrid B,0,0,0,23,0,False
2024-03-30,P012,WH1,Hybrid B,3,0,3,51,0,False
2024-03-30,P013,WH1,Hybrid B,1,0,1,59,0,False
2024-03-30,P014,WH1,Hybrid B,0,0,0,50,0,False
2024-03-30,P015,WH1,Hybrid B,0,0,0,31,0,False
